AJQ57JBAPIUV	B00001W0GC	5.0	1447200000
A3355TU2GYGQQ3	B00001W0GC	3.0	1425081600
A40I7UOIVQ2PM	B00001W0F2	5.0	1522540800
A1GF1FJ7TK5D9H	B00004U1J2	3.0	1405641600
ANWI9SW3LW5PK	B000073R5V	5.0	1474329600
A3617TIA0J5W2P	B000073R5V	5.0	1429488000
AK5GF9968QUD4	B000073R5V	5.0	1419724800
A1BGMU4POIUSP9	B000073R5V	2.0	1418860800
A2821JHS6G012Y	B000073R5V	5.0	1417824000
A2GBND1BNZM7KO	B000073R5V	5.0	1389571200
A1BGMU4POIUSP9	B000087S01	2.0	1418860800
A26JAQOV8CCQCQ	B000087S01	5.0	1410134400
A2GBND1BNZM7KO	B000087S01	5.0	1389571200
A208Y1ZPM9OUNF	B00008ZD31	5.0	1525046400
A3GKZQNLTIE3DT	B00008ZD31	5.0	1526428800
A2DVZALB8C2955	B00009IM5J	5.0	1424304000
A2GHRHRWXB9056	B0000A504C	4.0	1449964800
A25MOB0DSP3S37	B0000A504C	5.0	1431475200
A3AQ13Q4XZICS1	B0000A504C	5.0	1427673600
A5944FF3B75VJ	B0000A504C	5.0	1412294400
A21CXMNADO5YCS	B0000A504C	5.0	1404345600
A3TI1NPW6V8J74	B0000A504C	5.0	1356566400
A1KMV1HTZW5QOH	B0000A504C	5.0	1467244800
A2B5608Y1QTOVB	B0000A50X8	4.0	1398470400
A2V5C2L3EDQ93C	B0000A50X8	5.0	1357171200
A2Z8O42XYS2NOS	B0000AFSX4	5.0	1519776000
A1SDDXPBGU6KPJ	B0000AFSX4	5.0	1513123200
AK4F7N4ABIY13	B0000AFSX4	5.0	1505347200
ANC3A309HHURQ	B0000AFSX4	5.0	1502668800
A3ES644U91HF7U	B0000AFSX4	5.0	1486425600
A3L2ZBKEM50GAV	B0000AFSX4	5.0	1475452800
A25NXMKVEQOVQS	B0000AFSX4	5.0	1473724800
A2FCOJC1HAXRBO	B0000AFSX4	4.0	1461715200
A290AAW9DWN4ZY	B0000AFSX4	5.0	1453593600
A3AXU558VDN7WQ	B0000AFSX4	3.0	1448064000
A38ZKHI5RPTJBT	B0000AFSX4	4.0	1447718400
A33R8AU7NXRLDH	B0000AFSX4	5.0	1446336000
ACGHGSL27S9I9	B0000AFSX4	5.0	1441843200
A1DSDZH0O6I72R	B0000AFSX4	3.0	1409788800
AR0IPIT28HIS5	B0000AFSX4	5.0	1387324800
A2LC6LT5CGDODT	B0000AI44G	4.0	1481932800
A35XBZCM771TU5	B0000AI44G	3.0	1477958400
A10LIHFA4SSK3F	B0000AI44G	5.0	1477008000
AJTMUTYTCUH4Y	B0000AI44G	5.0	1447372800
A3PZ7LHH7Y7TJL	B0000AI44G	5.0	1446768000
A3EX3KNSSWRBP5	B0000AI44G	5.0	1423958400
A28XC9S72C1DWB	B0000AI44G	5.0	1412899200
ADBIZBUEC7KYD	B0000AI44G	4.0	1356566400
A2L0NZR1CSYSBP	B0000TIKK8	3.0	1476057600
A2JROMDHVIUSKB	B0000TIKK8	1.0	1451174400
A3KVROPADT1POK	B0000TIKK8	4.0	1428883200
A3P4JGNGHW4SYE	B0000TIKK8	3.0	1388102400
A14MLWH24VOIA	B0000TIKK8	4.0	1384905600
AYOMAHLWRQHUG	B0000TIKK8	5.0	1338163200
A1NZXC57K4LU3S	B0001YJ0YC	5.0	1409097600
A3I3MHV3XID20G	B0001Z5TJ6	5.0	1481068800
A2ZQJN7DWTHAB	B0001Z5TJ6	5.0	1477008000
A1CANGVKCCXCHG	B00028NMPK	4.0	1421971200
AB1Z5LDYUB9SH	B00028NMPK	5.0	1406160000
A121FEVXZ8AEF2	B0002MB366	5.0	1465084800
A174HNP78HTXWK	B0002MB366	3.0	1424131200
A3I3MHV3XID20G	B0002MD73I	5.0	1481068800
A26R58ZEJXCM3S	B0000A53VA	5.0	1461369600
AXO6YQOSXI4EQ	B0000A53VA	5.0	1394755200
A2H9PP1PX1E474	B0000A53VA	4.0	1394668800
A1NZXC57K4LU3S	B0000A53VA	4.0	1379980800
A208Y1ZPM9OUNF	B0000A53VA	2.0	1330041600
A3PDDBA8INYOFU	B0002QVAAG	4.0	1484352000
ARX1TXLW7VVGT	B0002QVAAG	3.0	1432252800
A1XA7YL1WK5Y7B	B0002QVAAG	4.0	1418601600
A2J64ACNT1PTIJ	B0002QVAAG	5.0	1373760000
AKQFRLE1KIQJU	B0002UD39I	4.0	1417824000
A2MXEAOG7S0CDV	B0002UD39I	5.0	1378512000
A3845G5NW1T2WB	B0002UD48S	4.0	1430265600
A1K5965WQSAL9	B0002USBB8	5.0	1509926400
A3HR85INTD4FIW	B0002USBB8	5.0	1508630400
A3BNR62S6U1011	B0002USBB8	5.0	1505088000
A17ADRC42O22P1	B0002USBB8	5.0	1504656000
A1DMU07D5NMQY8	B0002USBB8	1.0	1504224000
A241OTD9QZ0Q0H	B0002USBB8	5.0	1503964800
AGDN5XJ2HO19E	B0002USBB8	3.0	1499731200
A30RVAYZZTRYRT	B0002USBB8	5.0	1497398400
A2F24DKF3EF4EG	B0002USBB8	4.0	1495152000
A1CLOF3PUWJUKZ	B0002USBB8	5.0	1489104000
